seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
14041601572250356501,walls,brute_force,10,2.8284271247461903,1,1,42,1458,26,45
240323519278765660,walls,brute_force,10,2.8284271247461903,1,1,43,1583,28,45
7916684546176687098,walls,brute_force,10,2.8284271247461903,1,1,44,1458,27,45
16308934356573550198,walls,brute_force,10,2.8284271247461903,1,1,45,1541,28,45
328210156873649201,walls,brute_force,10,2.8284271247461903,1,1,46,1542,33,45
4281713048434709125,walls,brute_force,10,2.8284271247461903,1,1,47,1500,25,45
8563065784421094021,walls,brute_force,10,2.8284271247461903,1,1,48,1542,26,45
15376517276662015454,walls,brute_force,10,2.8284271247461903,1,1,49,1500,34,45
5123816424296202602,walls,brute_force,10,2.8284271247461903,1,1,50,1500,29,45
2429102500468622797,walls,brute_force,10,2.8284271247461903,1,1,51,1542,32,45
13984682696748026257,walls,brute_force,10,2.8284271247461903,1,1,52,1541,27,45
10580248745678199226,walls,brute_force,10,2.8284271247461903,1,1,53,1542,28,45
3894512635738701519,walls,brute_force,10,2.8284271247461903,1,1,54,1583,29,45
16000082049614779585,walls,brute_force,10,2.8284271247461903,1,1,55,1542,22,45
10087400236316220196,walls,brute_force,10,2.8284271247461903,1,1,56,1625,32,45
8888702482124742583,walls,brute_force,10,2.8284271247461903,1,1,57,1666,28,45
7692219808964530054,walls,brute_force,10,2.8284271247461903,1,1,58,1583,26,45
473218007998992586,walls,brute_force,10,2.8284271247461903,1,1,59,1500,23,45
9169908577157056878,walls,brute_force,10,2.8284271247461903,1,1,60,1583,23,45
16656546417183126563,walls,brute_force,10,2.8284271247461903,1,1,61,1708,31,45
13420073607025172647,walls,brute_force,10,2.8284271247461903,1,1,62,1541,32,45
13381363802132781405,walls,brute_force,10,2.8284271247461903,1,1,63,1583,20,45
15686356502533613223,walls,brute_force,10,2.8284271247461903,1,1,64,1542,31,45
17508529353007708333,walls,brute_force,10,2.8284271247461903,1,1,65,1583,27,45
12518025378888194913,walls,brute_force,10,2.8284271247461903,1,1,66,1584,30,45
9876072775419265895,walls,brute_force,10,2.8284271247461903,1,1,67,1625,27,45
8907403571670831722,walls,brute_force,10,2.8284271247461903,1,1,68,1459,26,45
9361999702472275545,walls,brute_force,10,2.8284271247461903,1,1,69,1541,24,45
17323946331745616021,walls,brute_force,10,2.8284271247461903,1,1,70,1625,27,45
4991024907488093810,walls,brute_force,10,2.8284271247461903,1,1,71,1584,24,45
12018882523815708604,walls,brute_force,10,2.8284271247461903,1,1,72,1625,31,45
14119511283344808692,walls,brute_force,10,2.8284271247461903,1,1,73,1709,27,45
12073379039502422739,walls,brute_force,10,2.8284271247461903,1,1,74,1500,26,45
2597439401442519302,walls,brute_force,10,2.8284271247461903,1,1,75,1500,22,45
15837586874346439592,walls,brute_force,10,2.8284271247461903,1,1,76,1541,23,45
11528072282209432355,walls,brute_force,10,2.8284271247461903,1,1,77,1583,25,45
15067220261413798240,walls,brute_force,10,2.8284271247461903,1,1,78,1625,29,45
14306398848285574020,walls,brute_force,10,2.8284271247461903,1,1,79,1416,22,45
16603836863729047327,walls,brute_force,10,2.8284271247461903,1,1,80,1542,28,45
367185094400325472,walls,brute_force,10,2.8284271247461903,1,1,81,1500,24,45
481555844664644624,walls,brute_force,10,2.8284271247461903,1,1,82,1625,24,45
6735220366720687328,walls,brute_force,10,2.8284271247461903,1,1,83,1625,27,45
4797922838601298235,walls,brute_force,10,2.8284271247461903,1,1,84,1500,26,45
17952834268799085787,walls,brute_force,10,2.8284271247461903,1,1,85,1459,24,45
563579894665366548,walls,brute_force,10,2.8284271247461903,1,1,86,1583,31,45
9184963644610457352,walls,brute_force,10,2.8284271247461903,1,1,87,1625,24,45
14953133575648842684,walls,brute_force,10,2.8284271247461903,1,1,88,1375,23,45
11584522354382304187,walls,brute_force,10,2.8284271247461903,1,1,89,1542,27,45
3807666051233386161,walls,brute_force,10,2.8284271247461903,1,1,90,1583,30,45
14214084665145601621,walls,brute_force,10,2.8284271247461903,1,1,91,1584,30,45
7792327378279669616,walls,brute_force,10,2.8284271247461903,1,1,92,1750,24,45
9307026097370637651,walls,brute_force,10,2.8284271247461903,1,1,93,1500,26,45
9150621655509653167,walls,brute_force,10,2.8284271247461903,1,1,94,1542,31,45
2047997595317671322,walls,brute_force,10,2.8284271247461903,1,1,95,1583,31,45
8374040790526777489,walls,brute_force,10,2.8284271247461903,1,1,96,1666,29,45
4189226490694619500,walls,brute_force,10,2.8284271247461903,1,1,97,1541,27,45
16233884611997518387,walls,brute_force,10,2.8284271247461903,1,1,98,1458,29,45
16296492785301111832,walls,brute_force,10,2.8284271247461903,1,1,99,1541,26,45
4382389153093303876,walls,brute_force,10,2.8284271247461903,1,1,100,1500,29,45
6842619133853620559,walls,cim,25,4.4721359549995796,2,1,1,7875,75,300
