seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
4638384358468496009,periodic,cim,50,20,13,1,98,6708,16,69
14187922670436519251,periodic,cim,50,20,13,1,99,6916,20,59
1093816057169907281,periodic,cim,50,20,13,1,100,6625,23,70
9200869107579233856,periodic,cim,100,20,13,1,1,16208,78,260
5940881099376485281,periodic,cim,100,20,13,1,2,15125,78,263
13187361336834760122,periodic,cim,100,20,13,1,3,22791,83,267
15607372015867224692,periodic,cim,100,20,13,1,4,21625,72,262
14471545881130676260,periodic,cim,100,20,13,1,5,15458,83,258
1402606202388584306,periodic,cim,100,20,13,1,6,16209,80,279
13640055815519291713,periodic,cim,100,20,13,1,7,14792,82,257
16989691865439519663,periodic,cim,100,20,13,1,8,14500,83,251
77365738167867284,periodic,cim,100,20,13,1,9,16625,90,263
18298918894291840351,periodic,cim,100,20,13,1,10,14666,77,254
8744711900980115314,periodic,cim,100,20,13,1,11,14333,70,276
9314264227547356244,periodic,cim,100,20,13,1,12,13250,75,243
4627591102092721793,periodic,cim,100,20,13,1,13,14250,90,262
5692073339419614634,periodic,cim,100,20,13,1,14,14958,72,263
802089753274297323,periodic,cim,100,20,13,1,15,14666,66,255
1877574069619927010,periodic,cim,100,20,13,1,16,15083,73,243
7950473596540559952,periodic,cim,100,20,13,1,17,15208,81,268
18158703441851948871,periodic,cim,100,20,13,1,18,14875,85,252
11478413596699536411,periodic,cim,100,20,13,1,19,15666,81,270
1484490067923973167,periodic,cim,100,20,13,1,20,14958,88,257
11655234789463338054,periodic,cim,100,20,13,1,21,14625,68,271
18154842618671775199,periodic,cim,100,20,13,1,22,15750,95,282
2009994253723715816,periodic,cim,100,20,13,1,23,12500,70,232
10216056264111973763,periodic,cim,100,20,13,1,24,13125,84,237
15050264723901219236,periodic,cim,100,20,13,1,25,13833,67,259
9839107768368902687,periodic,cim,100,20,13,1,26,15083,84,258
13406573967119636042,periodic,cim,100,20,13,1,27,12833,68,242
2361995435061227771,periodic,cim,100,20,13,1,28,13834,74,270
13551241479635041388,periodic,cim,100,20,13,1,29,14083,90,250
15882352719177089091,periodic,cim,100,20,13,1,30,13666,76,249
228961199917428765,periodic,cim,100,20,13,1,31,13625,80,236
6506411099181225582,periodic,cim,100,20,13,1,32,14666,87,276
2493805561297920729,periodic,cim,100,20,13,1,33,12792,74,251
9556422726749637800,periodic,cim,100,20,13,1,34,13375,71,240
1872487448834375089,periodic,cim,100,20,13,1,35,13166,73,241
18385565701092219139,periodic,cim,100,20,13,1,36,14041,74,255
16359429801035572146,periodic,cim,100,20,13,1,37,12667,65,245
8322351187481042044,periodic,cim,100,20,13,1,38,14208,84,264
4763358357378140970,periodic,cim,100,20,13,1,39,14083,79,262
4369438635775947388,periodic,cim,100,20,13,1,40,13875,74,265
13891942193287051902,periodic,cim,100,20,13,1,41,14292,66,263
10145841773051870846,periodic,cim,100,20,13,1,42,13583,77,266
11705437704788028148,periodic,cim,100,20,13,1,43,14042,90,265
4430123049627457600,periodic,cim,100,20,13,1,44,13542,70,253
12579886847822431015,periodic,cim,100,20,13,1,45,15083,99,268
15439679324078587207,periodic,cim,100,20,13,1,46,13792,73,262
3457726625992364056,periodic,cim,100,20,13,1,47,13208,78,246
